Time,Load (kW),Pressure_kpa,Cloud Cover (%),Humidity (%),Temperature (C) ,Wind Direction (deg),Wind Speed (kmh)
2019-02-14 10:00:00,1319418.146,1014.2775,31,66,13.57938622,65,12.5525
2019-02-14 11:00:00,1328935.432,1014.155,31,59.58333333,16.66438622,47,12.93125
2019-02-14 12:00:00,1323663.64,1013.475,29.5,58.91666667,18.47438622,291.75,15.69875
2019-02-14 13:00:00,1310310.628,1012.15125,18,59.75,18.19688622,339.375,20.3825
2019-02-14 14:00:00,1322189.733,1010.99125,2.375,59.75,18.81938622,320,26.67875
2019-02-14 15:00:00,1320863.225,1009.77125,0.375,58.5,18.20438622,328.375,24.53375
2019-02-14 16:00:00,1321477.59,1009.31375,2.375,55.08333333,17.86688622,325.125,20.95125
2019-02-14 17:00:00,1289584.682,1009.37,5.75,52.91666667,16.64688622,327.875,18.19625
2019-02-14 18:00:00,1249741.717,1009.635,10.75,55.83333333,14.19438622,334.75,21.80375
2019-02-14 19:00:00,1219728.94,1010.31875,16.625,57.66666667,13.74188622,335.5,20.4875
2019-02-14 20:00:00,1169485.771,1011.035,20.875,58.66666667,13.42438622,334.875,14.28375
2019-02-14 21:00:00,1135693.514,1011.53625,22.625,61.91666667,11.69438622,265.75,15.4375
2019-02-14 22:00:00,1089690.835,1011.8375,22.125,58.33333333,9.936886217,353.375,12.71875
2019-02-14 23:00:00,1054442.451,1011.785,21.625,58.83333333,9.701886217,54.75,9.35375
2019-02-15 00:00:00,1023675.652,1011.59125,19.625,58.41666667,9.469386217,28.25,6.58125
2019-02-15 01:00:00,1006311.166,1011.14125,17,60.66666667,7.726886217,134.875,0.8575
2019-02-15 02:00:00,992138.1681,1010.89,14.375,62.41666667,5.964386217,121.25,0.75625
2019-02-15 03:00:00,981143.2601,1010.68125,11.75,63.08333333,5.439386217,7,4.76375
2019-02-15 04:00:00,983671.3221,1010.58125,9.75,66.41666667,4.179386217,118.25,1.68125
2019-02-15 05:00:00,988173.8421,1010.70375,8.125,68.66666667,5.146886217,164,6.27875
2019-02-15 06:00:00,1016461.658,1011.24125,7.375,67,3.654386217,119.625,5.89625
2019-02-15 07:00:00,1068234.886,1012.21875,7.875,66,2.414386217,144.5,6.63625
2019-02-15 08:00:00,1165659.554,1012.955,8.375,61.33333333,6.661886217,120.5,5.30375
2019-02-15 09:00:00,1253298.96,1013.52875,10.25,57.41666667,12.38938622,117,12.3425
2019-02-15 10:00:00,1302055.972,1013.49375,12.375,55.83333333,16.46188622,155.375,12.72625
2019-02-15 11:00:00,1313545.156,1013.075,15.625,55.08333333,18.58188622,263.5,11.59625
2019-02-15 12:00:00,1319592.04,1012.22,18.875,57.58333333,19.05438622,272.5,17.23125
2019-02-15 13:00:00,1307946.964,1010.91,21.625,57.66666667,19.79188622,270.625,21.03625
2019-02-15 14:00:00,1321893.186,1009.68375,23.5,58.91666667,19.03938622,278.625,22.78875
2019-02-15 15:00:00,1334331.248,1008.735,22.625,61.25,17.99188622,291.375,22.49375
2019-02-15 16:00:00,1329565.07,1008.2675,21.25,63.33333333,17.10438622,305.25,23.04125
2019-02-15 17:00:00,1308232.538,1008.28875,19,65.66666667,16.73438622,318,22.395
2019-02-15 18:00:00,1282226.126,1008.69375,16.625,66,15.02438622,323.625,18.56
2019-02-15 19:00:00,1235079.03,1009.34625,13.75,66.25,13.89188622,316.75,15.07125
2019-02-15 20:00:00,1217042.47,1010.09125,11.5,66.25,13.65938622,277.25,8.8475
2019-02-15 21:00:00,1175365.7,1010.6,10.375,60,13.64438622,160.5,2.0175
2019-02-15 22:00:00,1136688.1,1010.91625,9.875,57,13.66188622,60.5,5.53875
2019-02-15 23:00:00,1101763.84,1011.03875,9,56.66666667,13.66688622,130.625,0.9025
2019-02-16 00:00:00,1076807.946,1010.84125,9,58.5,12.83938622,134.75,0.25375
2019-02-16 01:00:00,1057056.716,1010.34625,9,71.66666667,8.201886217,51.75,1.61375
2019-02-16 02:00:00,1044089.202,1009.6825,9,66,9.334386217,122.625,0.945
2019-02-16 03:00:00,1030985.352,1009.3075,8.625,66.08333333,9.411886217,140.625,4.0575
2019-02-16 04:00:00,1029189.87,1009.1225,8,75.41666667,7.919386217,141.375,1.3475
2019-02-16 05:00:00,1032236.442,1009.295,8.5,79.33333333,7.711886217,89.875,4.99625
2019-02-16 06:00:00,1051479.792,1009.8275,12.75,81.83333333,7.101886217,134.125,7.13
2019-02-16 07:00:00,1079949.798,1010.63,18.625,81.41666667,3.789386217,134.5,6.47125
2019-02-16 08:00:00,1149655.418,1011.32125,22.625,76.25,6.961886217,142.125,6.2375
2019-02-16 09:00:00,1219767.16,1011.76,23.875,64.5,13.44938622,168.25,10.0575
2019-02-16 10:00:00,1267772.834,1011.955,22.875,61.08333333,19.00438622,230,13.5225
2019-02-16 11:00:00,1276306.26,1011.82875,21.5,62.58333333,20.42688622,240.875,14.90625
2019-02-16 12:00:00,1275310.15,1011.15625,18.625,69.66666667,23.06438622,245.75,17.04
2019-02-16 13:00:00,1261121.398,1010.27875,14.75,69.08333333,21.28938622,253.25,20.7625
2019-02-16 14:00:00,1269024.806,1009.485,12.125,69.75,20.15438622,261,22.04125
2019-02-16 15:00:00,1271624.054,1009.18,12.375,71.33333333,19.59688622,249.25,21.87
2019-02-16 16:00:00,1271141.384,1009.4575,13.625,76.33333333,17.29938622,263,23.5675
2019-02-16 17:00:00,1250588.81,1009.83125,14.25,79.08333333,16.39188622,270.75,22.425
2019-02-16 18:00:00,1240591.358,1010.57,12.625,83.41666667,13.32188622,283,21.01
2019-02-16 19:00:00,1218924.848,1011.32375,9.875,83.58333333,12.51438622,283.125,17.48875
2019-02-16 20:00:00,1189361.788,1012.0625,6.5,77.91666667,11.20188622,252,9.82
2019-02-16 21:00:00,1166705.042,1012.6775,5,82.58333333,11.18688622,244.375,10.2125
2019-02-16 22:00:00,1135930.796,1013.20875,9,87,8.961886217,295.75,7.82125
2019-02-16 23:00:00,1109576.134,1013.2,39,85.5,9.784386217,284.75,10.34375
2019-02-17 00:00:00,1084263.466,1012.7325,44,83.33333333,11.21938622,299,9.335
2019-02-17 01:00:00,1056957.576,1012.09,44,84.83333333,9.954386217,311.25,7.4825
2019-02-17 02:00:00,1043115.234,1011.68875,44,83,9.719386217,330.75,5.65
2019-02-17 03:00:00,1034262.234,1011.58875,44,83,9.471886217,229.875,6.11
2019-02-17 04:00:00,1029656.318,1011.75,44,85,7.959386217,45.625,9.70875
2019-02-17 05:00:00,1027770.848,1011.94625,44,86.08333333,7.449386217,57.875,6.6225
2019-02-17 06:00:00,1028303.664,1012.25375,44,88.25,5.919386217,96,7.715
2019-02-17 07:00:00,1029673.232,1012.93,40.875,86.83333333,5.971886217,148.25,2.2475
2019-02-17 08:00:00,1057305.148,1013.275,23.5,81.33333333,8.746886217,60.75,7.50625
2019-02-17 09:00:00,1085250.388,1013.63,28.5,76,12.36938622,143.5,9.565
2019-02-17 10:00:00,1111696.084,1013.89625,24.25,71.58333333,14.56938622,289.625,12.0425
2019-02-17 11:00:00,1125903.214,1013.52375,28.5,71.91666667,15.71438622,289.625,15.59125
2019-02-17 12:00:00,1123669.842,1012.72375,19,72,15.93188622,284.5,21.53875
2019-02-17 13:00:00,1115752.954,1011.62625,10,71.75,16.18188622,293.125,16.065
2019-02-17 14:00:00,1107455.394,1010.74875,16.125,71.25,16.92438622,280.75,22.645
2019-02-17 15:00:00,1103769.81,1010.18875,11.25,73.33333333,16.72188622,279.375,23.39125
2019-02-17 16:00:00,1101452.83,1010.01875,19.125,75.75,14.98688622,278,23.455
2019-02-17 17:00:00,1099836.32,1010.03125,29.5,77.41666667,13.71188622,293.25,20.71625
2019-02-17 18:00:00,1113292.456,1010.56375,29.5,79.66666667,12.06188622,301.25,20.0225
2019-02-17 19:00:00,1125249.226,1011.495,19.125,79.75,11.46188622,307,17.74
2019-02-17 20:00:00,1117366.838,1012.16125,12,78.83333333,10.00688622,310.75,11.41375
2019-02-17 21:00:00,1110812.764,1012.44,16.125,79.83333333,10.88938622,299,6.3225
2019-02-17 22:00:00,1083955.368,1012.36,10,81,8.246886217,316.25,5.905
2019-02-17 23:00:00,1056819.422,1012.19875,20.5,82.75,9.419386217,253,1.57125
2019-02-18 00:00:00,1038977.722,1011.85625,40.875,85.41666667,9.701886217,333.625,4.75125
2019-02-18 01:00:00,1022617.224,1011.475,39.875,86,9.689386217,344.75,5.3975
2019-02-18 02:00:00,1009888.172,1011.02625,19,86,9.679386217,325.625,4.67
2019-02-18 03:00:00,1003127.08,1010.71125,36.875,86.33333333,9.409386217,172.375,0.705
2019-02-18 04:00:00,1001815.18,1010.745,22.875,88.33333333,7.901886217,228.875,0.03875
2019-02-18 05:00:00,1013011.054,1011.25625,22,88.66666667,7.736886217,59.375,1.19875
2019-02-18 06:00:00,1043385.018,1011.78,39.375,88.66666667,7.526886217,41,7.07
2019-02-18 07:00:00,1097243.116,1012.29125,37,88.08333333,6.476886217,39.75,2.04875
2019-02-18 08:00:00,1182984.632,1012.7125,58.375,84.25,9.386886217,18.5,5.965
2019-02-18 09:00:00,1256906.578,1013.05125,46.625,79.83333333,11.65188622,126.25,8.77
2019-02-18 10:00:00,1306989.272,1013.095,44,76.5,13.70688622,299,14.30625
2019-02-18 11:00:00,1325506.992,1013.0075,40.875,76.75,15.67188622,290,22.1475
2019-02-18 12:00:00,1316321.038,1012.29875,22,74.58333333,16.85188622,299.75,25.03
2019-02-18 13:00:00,1304479.932,1011.53,19,72,17.70188622,296.75,27.0725
2019-02-18 14:00:00,1308075.796,1010.78625,19,74.58333333,16.97938622,298,25.95375
2019-02-18 15:00:00,1309506.98,1010.205,22.625,77,16.06438622,302.625,25.285
2019-02-18 16:00:00,1309078.908,1009.73125,44.875,77.66666667,15.64438622,296.75,26.07875
2019-02-18 17:00:00,1289499.856,1009.61875,44.625,80,13.84938622,302.75,22.91625
2019-02-18 18:00:00,1270509.838,1009.85,44,82.33333333,12.09938622,319.125,18.275
2019-02-18 19:00:00,1242265.188,1010.53,43.625,83.25,11.47188622,325,16.865
2019-02-18 20:00:00,1202426.844,1011.17125,39.125,85.83333333,9.616886217,305.625,12.54125
2019-02-18 21:00:00,1172122.48,1011.50625,21.625,85.58333333,9.611886217,308.25,10.79
2019-02-18 22:00:00,1133861.098,1011.61875,19,83,9.661886217,289.75,7.6775
2019-02-18 23:00:00,1091382.608,1011.42625,19,83,9.661886217,279.125,5.61375
2019-02-19 00:00:00,1075479.568,1011.13,18.625,85.41666667,9.644386217,313.125,6.07
2019-02-19 01:00:00,1058403.73,1010.875,17.25,85.91666667,9.399386217,281.375,10.845
2019-02-19 02:00:00,1039705.96,1010.59125,18.375,85,8.194386217,264.25,13.62
2019-02-19 03:00:00,1031645.57,1010.38625,40.125,82.25,9.486886217,282.875,10.47375
2019-02-19 04:00:00,1030051.546,1010.58125,44,77.66666667,9.774386217,283,11.82125
2019-02-19 05:00:00,1041544.786,1010.805,44,78.66666667,9.781886217,296.75,7.3225
2019-02-19 06:00:00,1071891.714,1011.47625,44,77.25,9.531886217,279.75,0.995
2019-02-19 07:00:00,1128548.496,1012.34875,44,78.5,7.964386217,294.25,0.43125
2019-02-19 08:00:00,1232199.1,1012.97875,43.625,80.58333333,7.891886217,303.25,3.675
2019-02-19 09:00:00,1313782.37,1013.15125,41.125,74.83333333,11.40938622,257.25,9.60625
2019-02-19 10:00:00,1364943.496,1013.03625,34.625,71.5,13.64438622,278.5,11.89
2019-02-19 11:00:00,1377558.516,1012.83875,29.875,71.16666667,15.07438622,279.375,14.89375
2019-02-19 12:00:00,1375492.412,1012.085,20,68.41666667,17.22938622,286.5,10.74875
2019-02-19 13:00:00,1362231.06,1010.985,27.875,68.41666667,17.05938622,251.375,17.86625
2019-02-19 14:00:00,1369090.106,1010.0325,18,68.66666667,16.92188622,253.5,18.97
2019-02-19 15:00:00,1365341.448,1009.48125,2.375,69.58333333,16.65188622,262.625,21.58125
2019-02-19 16:00:00,1369378.268,1009.32,0,71.5,15.15188622,275.75,21.85875
2019-02-19 17:00:00,1348339.092,1009.46125,0,73.08333333,14.52938622,291.25,19.59875
2019-02-19 18:00:00,1313666.804,1009.82,0,75,12.24938622,306.75,18.425
2019-02-19 19:00:00,1272833.348,1010.6675,0,76.16666667,11.76938622,320.5,16.56625
2019-02-19 20:00:00,1224139.84,1011.51375,0,79.75,11.69188622,319.5,9.8475
2019-02-19 21:00:00,1183590.65,1012.1425,0,82.33333333,11.41938622,318,5.16
2019-02-19 22:00:00,1145492.258,1012.56375,0,82.66666667,9.911886217,212.375,0.6425
2019-02-19 23:00:00,1103676.078,1012.785,0,82.66666667,9.661886217,154.125,0
2019-02-20 00:00:00,1076426.082,1012.65,0,82.66666667,9.661886217,149.75,0
2019-02-20 01:00:00,1060951.212,1012.355,0,82.66666667,9.411886217,194.125,0.63
2019-02-20 02:00:00,1046310.5,1012.1475,2.375,82.33333333,8.161886217,319.375,5.10375
2019-02-20 03:00:00,1032669.092,1012.08,19.5,80.33333333,9.164386217,316.875,8.53875
2019-02-20 04:00:00,1028334.55,1011.91,40.875,81.91666667,7.931886217,309.5,7.91875
2019-02-20 05:00:00,1042214.108,1011.78625,40.875,79.66666667,7.681886217,344.75,8.8625
2019-02-20 06:00:00,1071465,1012.21,23.5,79.33333333,7.569386217,222,7.99625
2019-02-20 07:00:00,1131904.162,1012.9125,29.5,79,7.044386217,34.625,9.4
2019-02-20 08:00:00,1232129.834,1013.635,27.125,77,8.529386217,33.5,10.8025
2019-02-20 09:00:00,1312328.044,1014.0275,9.5,75.08333333,9.769386217,225.25,10.64
2019-02-20 10:00:00,1358412.894,1014.29125,38.5,69.25,12.50938622,321.375,13.58125
2019-02-20 11:00:00,1375133.194,1014.24125,42.5,69.58333333,13.70188622,283.875,20.16375
2019-02-20 12:00:00,1368162.438,1013.535,31.125,71.33333333,13.90438622,289.125,22.0475
2019-02-20 13:00:00,1350322.766,1012.27125,18,69.33333333,14.12438622,289.375,23.71625
2019-02-20 14:00:00,1362186.424,1011.27125,4.75,67.66666667,14.71688622,289,24.75875
2019-02-20 15:00:00,1356687.588,1010.565,16.5,68.66666667,14.06438622,294.5,26.04
2019-02-20 16:00:00,1352445.054,1010.18375,19,68.25,13.65438622,299.125,27.08375
2019-02-20 17:00:00,1327927.266,1010.06375,16.5,72,12.02188622,306.625,20.61
2019-02-20 18:00:00,1299128.98,1010.465,2.375,73,10.85438622,316.625,20.77625
2019-02-20 19:00:00,1255997.748,1011.21375,0,75.25,9.891886217,317.375,19.96
2019-02-20 20:00:00,1211080.612,1011.92875,0,76.58333333,9.674386217,312.375,13.46625
2019-02-20 21:00:00,1175353.656,1012.47875,0,77,9.411886217,316,9.74625
2019-02-20 22:00:00,1135633.67,1012.89,0,79.33333333,7.911886217,313,9.48875
2019-02-20 23:00:00,1097036.058,1012.9925,0,82.58333333,7.361886217,96.5,10.6825
2019-02-21 00:00:00,1072605.678,1012.745,0,85.58333333,5.601886217,345.75,9.7675
2019-02-21 01:00:00,1053969.02,1012.305,0,85.41666667,5.629386217,62.75,7.51875
2019-02-21 02:00:00,1037092.21,1011.93875,0,85.33333333,5.681886217,303.375,5.6325
2019-02-21 03:00:00,1025709.004,1011.6375,0,85.33333333,5.681886217,303.75,6.325
2019-02-21 04:00:00,1022939.76,1011.41125,0,85,5.674386217,25.75,11.55
2019-02-21 05:00:00,1035544.646,1011.28625,1,83.16666667,5.419386217,102.75,9.6075
2019-02-21 06:00:00,1069472.724,1011.7175,9.375,85.25,3.819386217,94.375,7.5125
2019-02-21 07:00:00,1128497.598,1012.45875,20.5,86.08333333,3.291886217,79.875,5.91875
2019-02-21 08:00:00,1225148.504,1013.015,27.625,81,6.404386217,30.75,8.31125
2019-02-21 09:00:00,1305191.9,1013.295,27.125,76.41666667,8.979386217,12.75,12.155
2019-02-21 10:00:00,1352203.532,1013.405,22.25,68.66666667,12.82938622,133.375,14.4275
2019-02-21 11:00:00,1366551.88,1013.50625,17.125,64.25,16.56438622,325.625,14.29
2019-02-21 12:00:00,1365915.514,1012.75,16,61.33333333,18.09438622,333,16.22375
2019-02-21 13:00:00,1360566.464,1011.6675,16,60.33333333,19.53688622,321.25,16.135
2019-02-21 14:00:00,1368264.346,1010.62,15.875,68,18.27938622,295.125,14.41
2019-02-21 15:00:00,1371347.012,1009.91625,14.25,69.25,18.01688622,291,17.22125
2019-02-21 16:00:00,1366909.284,1009.8,11.625,68.66666667,18.02938622,306.5,18.935
2019-02-21 17:00:00,1343367.544,1009.58,9,68.75,17.78438622,322.75,15.0225
2019-02-21 18:00:00,1311648.368,1009.88,6,70.75,16.22938622,330.125,13.66
2019-02-21 19:00:00,1269945.762,1010.67875,2.375,74.75,15.85938622,329.875,12.81375
2019-02-21 20:00:00,1224147.702,1011.42125,0.375,80,14.96438622,329.5,8.95875
2019-02-21 21:00:00,1184239.874,1011.8275,0,83.83333333,10.26688622,92.5,12.2
2019-02-21 22:00:00,1149840.388,1012.225,0.375,78.66666667,8.781886217,342.125,12.195
2019-02-21 23:00:00,1110786.404,1012.52625,2.25,82.33333333,9.281886217,339.875,9.2025
2019-02-22 00:00:00,1090119.674,1012.45,4.875,84.66666667,7.914386217,340,5.13375
2019-02-22 01:00:00,1064833.39,1012.06875,8,83.33333333,7.671886217,296.125,1.5425
2019-02-22 02:00:00,1047976.77,1011.88375,10.625,85.75,7.411886217,300.75,6.2275
2019-02-22 03:00:00,1032421.312,1011.82625,11,88.33333333,5.911886217,18.75,5.84125
2019-02-22 04:00:00,1031066.018,1011.8525,10.625,88.66666667,5.661886217,136.625,7.64125
2019-02-22 05:00:00,1042094.176,1011.715,9.25,88.33333333,5.661886217,351.75,10.185
2019-02-22 06:00:00,1072900.284,1012.20375,6.375,85.41666667,5.664386217,138.375,7.67875
2019-02-22 07:00:00,1126061.18,1013.00375,3,81.16666667,6.174386217,45.5,5.88
2019-02-22 08:00:00,1221183.748,1013.61625,0.375,71.41666667,9.396886217,91.375,7.93
2019-02-22 09:00:00,1311322.356,1013.95875,0,67.08333333,11.81688622,322.625,14.0625
2019-02-22 10:00:00,1363471.786,1014.315,0,63.41666667,14.83188622,321.375,18.48625
2019-02-22 11:00:00,1376972.15,1014.30875,0,62.25,17.72688622,326.375,22.77
2019-02-22 12:00:00,1383497.06,1013.79125,0,66.66666667,19.02688622,324.5,21.38
2019-02-22 13:00:00,1378614.292,1013.00875,0,67.83333333,20.00688622,311.375,22.00375
2019-02-22 14:00:00,1389233.44,1012.3275,0,65.33333333,20.24438622,315.375,23.0925
2019-02-22 15:00:00,1390975.546,1011.87125,0,63,20.83188622,320.5,17.3875
2019-02-22 16:00:00,1383230.124,1011.565,0,62.75,20.06688622,330.875,21.52
2019-02-22 17:00:00,1353851.714,1011.55,0,64.16666667,18.79688622,331.375,20.77125
2019-02-22 18:00:00,1311454.836,1011.725,0,64.83333333,16.34688622,327,18.4
2019-02-22 19:00:00,1270024.606,1012.175,0,63.91666667,15.84188622,335.75,16.81375
2019-02-22 20:00:00,1218439.066,1012.8475,0,61.58333333,15.68438622,138.625,12.96625
2019-02-22 21:00:00,1178178.428,1013.375,0,60.08333333,15.66438622,134.125,9.72
2019-02-22 22:00:00,1143153.864,1013.7825,0,60.33333333,15.42938622,343.5,8.09
2019-02-22 23:00:00,1110104.47,1014.00375,0,63.33333333,13.65688622,205.75,1.12875
2019-02-23 00:00:00,1084132.262,1013.82375,0,66.75,11.93688622,192.75,0.63875
2019-02-23 01:00:00,1062857.66,1013.335,0,66.75,11.70188622,316.25,5.35875
2019-02-23 02:00:00,1044118.382,1012.9575,0,64.83333333,11.44438622,337.25,10.585
2019-02-23 03:00:00,1032630.084,1012.73625,0,73.58333333,9.919386217,333.625,12.89125
2019-02-23 04:00:00,1032113.95,1012.645,0,82.16666667,9.411886217,349.125,13.5975
2019-02-23 05:00:00,1040973.464,1012.62375,0,87.25,7.774386217,55.25,8.35625
2019-02-23 06:00:00,1050760.51,1013.11625,0,82.83333333,6.719386217,34,7.1325
2019-02-23 07:00:00,1075598.418,1013.8975,0,79.66666667,7.159386217,34.5,6.07875
2019-02-23 08:00:00,1137642.014,1014.475,0,71.58333333,10.68938622,303,5.73625
2019-02-23 09:00:00,1209902.4,1014.77375,0,63.75,14.47688622,338,12.54875
2019-02-23 10:00:00,1251713.182,1014.86625,0,60.33333333,17.10188622,329.625,14.86375
2019-02-23 11:00:00,1263119.434,1014.83625,0,61.16666667,20.30438622,314.5,16.3475
2019-02-23 12:00:00,1260632.15,1014.245,0,64.33333333,20.19938622,309.375,14.0475
2019-02-23 13:00:00,1253214.552,1013.29375,0,66,21.18938622,286.375,21.65875
2019-02-23 14:00:00,1257608.454,1012.39625,0,64.58333333,22.81938622,307.5,20.97375
2019-02-23 15:00:00,1255412.006,1011.77625,0,61.91666667,23.16688622,316.625,24.16625
2019-02-23 16:00:00,1251578.172,1011.49125,0,59,23.78188622,320.125,24.0625
2019-02-23 17:00:00,1236142.148,1011.50625,0,59.33333333,22.65688622,316.375,15.575
2019-02-23 18:00:00,1224253.52,1012.01375,0,60.41666667,19.48188622,333.125,12.86
2019-02-23 19:00:00,1205412.566,1012.8425,0,60.75,18.50188622,342.25,13.165
2019-02-23 20:00:00,1173427.494,1013.61,0,60.75,16.28438622,341.375,15.045
2019-02-23 21:00:00,1154342.786,1014.10875,0,56,17.41688622,78.125,10.225
2019-02-23 22:00:00,1119381.5,1014.38,0,55.08333333,17.68188622,126,9.31875
2019-02-23 23:00:00,1086886.276,1014.24625,0,54.5,17.41688622,45.875,9.505
2019-02-24 00:00:00,1070269.226,1013.875,0,57.83333333,15.68188622,219.375,10.6
2019-02-24 01:00:00,1051500.352,1013.28625,0,58.91666667,13.91438622,343.25,9.69
2019-02-24 02:00:00,1033536.394,1012.7925,0,59.08333333,12.76438622,348.5,11.14625
2019-02-24 03:00:00,1020065.646,1012.46,0,73.08333333,7.781886217,347.75,13.2925
2019-02-24 04:00:00,1015148.344,1012.31875,0,72.33333333,9.284386217,349.5,12.98125
2019-02-24 05:00:00,1016660.35,1012.43875,0,73,9.716886217,309.375,11.9125
2019-02-24 06:00:00,1017989.536,1012.78375,0,69.91666667,9.379386217,66,6.26125
2019-02-24 07:00:00,1015475.292,1013.2975,0,69,7.931886217,158.875,4.625
2019-02-24 08:00:00,1038538.76,1013.5675,0,63.08333333,12.77188622,236.375,1.87375
2019-02-24 09:00:00,1065362.498,1013.79875,0,54.5,18.15938622,335.875,9.745
2019-02-24 10:00:00,1096425.768,1013.8875,0,54.66666667,20.16938622,318.375,12.54
2019-02-24 11:00:00,1117482.522,1013.83125,0,54.08333333,22.53688622,313.75,14.08875
2019-02-24 12:00:00,1116352.118,1013.065,0,58.25,22.46938622,296.5,20.64375
2019-02-24 13:00:00,1112978.636,1012.11125,0,60.25,23.74938622,299.5,16.86125
2019-02-24 14:00:00,1110344.61,1011.28,0,62.66666667,22.26188622,311.5,22.0975
2019-02-24 15:00:00,1105018.968,1010.91,0,64.91666667,21.08438622,309.125,24.525
2019-02-24 16:00:00,1103920.124,1011.205,0,64.58333333,20.07438622,312.125,23.9675
2019-02-24 17:00:00,1101349.56,1011.68,0,66.58333333,18.64938622,313.375,22.73375
2019-02-24 18:00:00,1116953.904,1012.35125,0,70.66666667,15.44188622,315.5,21.10625
2019-02-24 19:00:00,1123676.584,1012.88875,0,71.41666667,14.70188622,316.5,18.60625
2019-02-24 20:00:00,1114964.39,1013.6975,0,69.75,13.77188622,283,8.80375
2019-02-24 21:00:00,1103829.824,1014.32625,0,67.66666667,13.62438622,280.25,5.89125
2019-02-24 22:00:00,1078443.15,1014.805,0,67.66666667,13.39438622,207.375,6.95
2019-02-24 23:00:00,1054530.396,1015.03,0,69.08333333,11.91688622,204.125,6.11875
2019-02-25 00:00:00,1035149.476,1014.7575,0,70.25,11.41188622,227.375,8.31875
2019-02-25 01:00:00,1019957.794,1014.165,0,76.33333333,9.891886217,242.5,6.095
2019-02-25 02:00:00,1009181.426,1013.755,5.5,82.66666667,9.621886217,270.375,6.93
2019-02-25 03:00:00,1004181,1013.53875,38.5,88.41666667,9.641886217,301.25,5.5975
2019-02-25 04:00:00,1007104.882,1013.445,44,88.75,9.661886217,299,5.34
2019-02-25 05:00:00,1016454.932,1013.68125,44,86.33333333,9.679386217,343.125,4.66875
2019-02-25 06:00:00,1052777.586,1014.2175,40.875,86.08333333,9.439386217,175.75,1.81875
2019-02-25 07:00:00,1125083.3,1014.975,19.5,86.41666667,8.024386217,37.5,8.51375
2019-02-25 08:00:00,1241700.432,1015.53,4.75,82.58333333,8.789386217,17.125,12.335
2019-02-25 09:00:00,1335305.168,1015.8975,16.5,77,12.46688622,6,16.865
2019-02-25 10:00:00,1384641.402,1016.34375,19,73.41666667,14.87938622,308.5,18.91125
2019-02-25 11:00:00,1403137.894,1016.235,19,72.08333333,16.83188622,330.625,22.65
2019-02-25 12:00:00,1403503.45,1015.63125,16.5,71.75,18.00438622,317,21.445
2019-02-25 13:00:00,1394031.334,1014.80875,2.375,70.33333333,18.94688622,315.25,26.0025
2019-02-25 14:00:00,1394714.608,1014.0925,0,66.5,19.22688622,319.5,27.51125
2019-02-25 15:00:00,1399864.83,1013.6625,0,64,19.79938622,325.25,27.5625
2019-02-25 16:00:00,1395327.762,1013.42,0,65.41666667,18.88938622,316.5,26.6675
2019-02-25 17:00:00,1367606.154,1013.1375,0,67.66666667,17.01188622,319.375,24.3175
2019-02-25 18:00:00,1325958.322,1013.2975,0,71.33333333,15.05438622,325.875,20.2125
2019-02-25 19:00:00,1279105.514,1013.86375,0,71.66666667,13.92188622,330.5,20.65375
2019-02-25 20:00:00,1230655.226,1014.5875,0,69.66666667,13.66188622,329,15.19375
2019-02-25 21:00:00,1191838.69,1015.14625,0,70.33333333,13.39938622,320.5,10.165
2019-02-25 22:00:00,1158070.624,1015.55625,0,76.08333333,11.94188622,212.5,1.36625
2019-02-25 23:00:00,1117445.352,1015.65625,0,79.75,11.43938622,211.375,1.1325
2019-02-26 00:00:00,1091384.604,1015.37125,0,82.33333333,9.914386217,312.875,8.31375
2019-02-26 01:00:00,1073444.598,1014.85375,2.375,83,9.404386217,327.875,10.5975
2019-02-26 02:00:00,1058451.646,1014.54,19.5,85,7.879386217,335.5,9.71
2019-02-26 03:00:00,1048872.894,1014.44375,44.75,85.91666667,7.639386217,52.375,10.62875
2019-02-26 04:00:00,1044041.588,1014.3725,71,88,7.641886217,16.5,9.31375
2019-02-26 05:00:00,1057413.284,1014.34625,75,85.91666667,7.654386217,135.625,7.955
2019-02-26 06:00:00,1085550.25,1014.76375,69.5,86.25,7.531886217,347.125,9.4475
2019-02-26 07:00:00,1148690.4,1015.405,35,90.08333333,7.119386217,51.375,11.92625
2019-02-26 08:00:00,1248049.08,1015.81625,20.5,81.66666667,9.641886217,8.875,14.93875
2019-02-26 09:00:00,1339770.152,1015.98375,17.125,74,12.68938622,23.625,18.58375
2019-02-26 10:00:00,1388088.964,1016.23,6.25,70.33333333,15.89438622,37.75,17.9
2019-02-26 11:00:00,1402240.698,1015.9875,5.375,67.08333333,18.84938622,280.25,19.1375
2019-02-26 12:00:00,1402664.69,1015.345,17,73.08333333,16.57688622,292.625,24.38625
2019-02-26 13:00:00,1386550.204,1014.21375,20.5,72.83333333,16.78688622,296.875,26.175
2019-02-26 14:00:00,1395315.83,1013.35875,29.5,71.66666667,16.47438622,296.625,23.20375
2019-02-26 15:00:00,1397669.924,1012.85,32.625,71.75,17.91438622,289.5,20.22625
2019-02-26 16:00:00,1402260.452,1012.8325,42.5,71.5,18.47438622,285.5,18.34125
2019-02-26 17:00:00,1373914.332,1012.82625,44,74.25,15.99188622,290.875,21.31625
